ARPU,Internet Usage,Voice Usage,SMS Usage,Customer Segment,Gender,Location,Age,Churn
349,351,375,388,Hacking,F,Chandigarh,20-25,77
328,291,413,428,Travel,M,Bangalore,25-30,33
220,296,145,120,Banking,M,Mumbai,35-40,89
128,238,410,469,War,F,Delhi,55-60,37
382,446,139,243,War,F,Mysore,20-25,73
322,128,413,285,Travel,M,Mumbai,30-35,16
224,173,275,185,Lifestyle,F,Mysore,50-55,96
289,498,369,450,Food,F,Mysore,65-70,71
248,474,443,251,Banking,F,Chennai,65-70,70
318,298,437,431,Banking,F,Bangalore,40-45,85
221,397,112,409,Hacking,F,Bangalore,50-55,19
492,437,283,320,Lifestyle,F,Jaipur,35-40,41
400,421,209,137,Food,F,Pune,40-45,65
495,126,329,477,Banking,M,Jodhpur,50-55,38
392,402,327,467,War,F,Pune,45-50,20
469,372,160,211,Travel,M,Pune,35-40,83
158,108,285,161,Banking,F,Chandigarh,20-25,93
171,110,448,250,Travel,F,Delhi,45-50,50
144,187,299,275,Banking,F,Pune,40-45,72
233,229,331,370,Lifestyle,M,Delhi,20-25,14
321,374,358,288,Hacking,F,Chennai,20-25,89
204,114,351,339,Travel,F,Jodhpur,25-30,36
349,446,429,270,Food,M,Delhi,45-50,77
135,388,457,172,Hacking,F,Pune,65-70,69
229,479,356,205,Banking,F,Jaipur,40-45,90
235,408,125,187,Travel,M,Bangalore,60-65,97
164,454,205,114,Travel,M,Pune,60-65,89
447,389,276,339,Hacking,M,Chandigarh,50-55,47
449,362,466,149,Hacking,F,Chandigarh,40-45,2
319,272,311,419,Travel,M,Bangalore,60-65,10
450,245,217,138,Hacking,M,Pune,55-60,35
317,280,126,444,Banking,M,Pune,45-50,96
163,183,230,372,Banking,F,Chandigarh,60-65,38
206,126,186,397,Travel,M,Chandigarh,55-60,26
124,420,189,375,Lifestyle,F,Chandigarh,35-40,72
276,490,490,288,Banking,F,Chennai,25-30,23
162,392,322,155,Food,M,Bangalore,65-70,70
198,396,203,224,Lifestyle,M,Mumbai,35-40,96
199,367,170,264,Food,M,Bangalore,50-55,81
341,361,406,116,Food,M,Chennai,30-35,50
235,402,426,175,Hacking,M,Mumbai,60-65,40
255,213,438,464,Travel,M,Bangalore,30-35,21
163,369,440,293,Hacking,F,Bangalore,55-60,92
343,137,218,128,War,F,Jaipur,30-35,9
453,261,384,351,Food,F,Mumbai,45-50,28
155,420,406,146,Hacking,F,Chennai,55-60,8
363,136,421,384,War,M,Mumbai,35-40,22
496,425,156,406,Travel,F,Pune,45-50,50
167,252,491,491,Travel,M,Chandigarh,60-65,31
105,393,130,370,Food,F,Chandigarh,65-70,58
436,131,255,112,Lifestyle,F,Mumbai,45-50,33
183,219,131,205,Banking,F,Mysore,35-40,75
174,338,311,272,Hacking,F,Mumbai,60-65,13
146,247,381,466,Banking,M,Mysore,20-25,21
232,125,280,358,Travel,M,Chennai,20-25,36
103,270,219,492,War,M,Bangalore,50-55,46
325,323,419,288,Lifestyle,F,Delhi,45-50,28
303,427,410,155,Hacking,F,Jodhpur,50-55,38
268,306,374,429,Lifestyle,M,Jodhpur,60-65,22
248,250,446,306,Banking,F,Chandigarh,30-35,58
300,388,145,460,Travel,F,Bangalore,25-30,46
285,206,450,112,Hacking,F,Jodhpur,20-25,50
166,216,362,115,Banking,F,Pune,40-45,72
281,277,425,112,Food,F,Jodhpur,35-40,38
326,393,239,328,Travel,M,Mysore,55-60,28
438,206,480,227,Hacking,M,Chandigarh,35-40,87
434,412,456,276,Banking,M,Pune,60-65,70
214,306,405,330,Lifestyle,F,Chennai,50-55,63
208,483,161,140,Banking,M,Chennai,60-65,72
149,188,370,351,Hacking,M,Mumbai,50-55,67
278,181,437,354,Banking,M,Jaipur,65-70,12
312,146,400,255,Hacking,M,Chennai,40-45,77
303,420,329,471,War,F,Mumbai,35-40,55
476,216,275,475,Lifestyle,M,Pune,35-40,60
198,473,142,152,Hacking,M,Mysore,20-25,50
160,101,122,212,Hacking,F,Bangalore,35-40,81
467,469,143,361,Travel,F,Chandigarh,30-35,14
189,240,287,319,Banking,M,Bangalore,40-45,4
280,292,334,373,Hacking,F,Chennai,55-60,11
305,365,250,181,Banking,F,Jodhpur,50-55,71
154,395,235,281,Food,M,Delhi,50-55,60
403,310,340,378,Hacking,M,Chennai,45-50,22
466,394,485,397,Hacking,M,Delhi,55-60,31
449,492,214,244,War,M,Jaipur,65-70,78
179,459,336,129,Lifestyle,F,Bangalore,50-55,65
218,411,292,186,War,M,Mysore,50-55,95
385,117,342,442,Hacking,M,Pune,35-40,46
297,244,220,219,Hacking,M,Jaipur,60-65,13
366,105,497,325,Lifestyle,F,Jaipur,30-35,45
353,443,210,247,War,M,Mumbai,55-60,86
158,441,206,250,Travel,M,Chennai,30-35,58
126,288,235,312,Banking,F,Chandigarh,50-55,57
266,292,394,384,War,F,Pune,20-25,69
240,247,431,327,Hacking,M,Chennai,50-55,60
254,470,400,355,Hacking,M,Mysore,55-60,56
112,120,159,392,Hacking,F,Delhi,50-55,19
494,318,369,141,Food,M,Chandigarh,55-60,25
327,253,122,189,Food,M,Mumbai,45-50,35
189,150,243,464,Food,M,Jodhpur,50-55,71
471,196,260,240,War,F,Jodhpur,20-25,43
174,351,185,289,Lifestyle,F,Mysore,35-40,44
193,426,215,315,Lifestyle,M,Jaipur,30-35,17
475,444,165,444,Travel,F,Mumbai,25-30,64
454,308,311,154,War,M,Delhi,20-25,20
159,111,185,360,Banking,M,Jodhpur,20-25,30
253,331,488,225,Hacking,F,Mumbai,25-30,54
280,446,396,231,War,M,Mysore,55-60,7
407,198,498,222,Travel,F,Mysore,60-65,82
499,414,248,208,Hacking,F,Jodhpur,65-70,0
307,267,268,198,War,M,Jaipur,45-50,52
466,266,330,273,Lifestyle,M,Delhi,65-70,13
319,139,251,411,Lifestyle,M,Jaipur,40-45,90
128,273,149,330,War,F,Delhi,50-55,78
488,278,336,183,Food,F,Mysore,40-45,40
428,143,162,407,Banking,F,Mysore,40-45,4
296,414,113,342,Travel,F,Mumbai,25-30,66
350,483,374,306,Hacking,F,Chennai,25-30,9
424,269,224,356,Travel,M,Jaipur,20-25,76
107,337,315,294,Banking,M,Bangalore,65-70,75
437,399,443,428,Hacking,F,Chennai,30-35,15
438,285,498,465,Travel,M,Chennai,45-50,56
471,418,302,222,Food,M,Delhi,60-65,68
305,405,103,338,Banking,M,Mysore,55-60,36
112,284,412,227,Hacking,F,Jodhpur,20-25,47
464,409,184,179,Lifestyle,F,Jodhpur,30-35,89
457,474,154,478,Banking,F,Jodhpur,50-55,66
287,256,480,257,Lifestyle,M,Mysore,60-65,94
117,254,434,311,Food,F,Chandigarh,50-55,32
314,255,152,170,War,M,Jaipur,55-60,25
308,135,298,163,Travel,F,Mumbai,25-30,32
470,147,436,301,Lifestyle,F,Bangalore,40-45,63
178,357,152,476,Lifestyle,M,Bangalore,55-60,77
436,399,297,213,War,F,Chennai,20-25,27
254,168,218,221,Travel,M,Mysore,30-35,41
229,284,352,382,Lifestyle,M,Jodhpur,60-65,94
224,470,229,189,Banking,M,Mumbai,40-45,61
236,177,445,410,Travel,M,Pune,20-25,70
315,340,270,332,War,M,Mumbai,55-60,90
135,223,463,432,War,M,Jodhpur,25-30,12
267,196,297,303,Travel,F,Chennai,20-25,8
213,359,113,136,Travel,F,Delhi,55-60,16
246,183,362,104,Lifestyle,F,Jodhpur,35-40,21
404,154,229,402,Hacking,M,Delhi,25-30,16
146,393,117,372,Banking,M,Bangalore,45-50,37
131,282,121,162,War,F,Jaipur,65-70,46
414,256,398,447,Lifestyle,M,Bangalore,30-35,64
401,425,263,452,Food,M,Mysore,65-70,64
394,169,403,442,Food,F,Bangalore,35-40,45
232,350,485,271,Hacking,F,Bangalore,60-65,92
462,263,299,455,Hacking,F,Pune,30-35,44
429,324,113,280,Banking,M,Mumbai,65-70,75
224,444,242,491,Hacking,F,Chandigarh,40-45,0
265,304,467,369,Banking,F,Pune,45-50,26
114,447,263,354,Travel,F,Mumbai,55-60,57
485,264,282,385,War,F,Bangalore,35-40,9
197,381,483,223,Lifestyle,M,Mysore,65-70,35
353,372,492,132,War,F,Mysore,40-45,47
161,380,484,417,Lifestyle,F,Jodhpur,30-35,26
477,137,424,323,Lifestyle,F,Delhi,35-40,89
467,337,203,483,Lifestyle,M,Bangalore,60-65,51
354,258,357,457,Hacking,M,Mysore,40-45,69
334,197,255,419,Hacking,F,Chandigarh,25-30,98
270,492,446,154,Travel,F,Bangalore,35-40,40
410,270,473,192,Hacking,M,Pune,50-55,51
290,109,197,328,Banking,M,Mysore,25-30,17
334,378,239,142,Food,F,Bangalore,30-35,85
102,152,432,224,Lifestyle,F,Chennai,65-70,18
357,122,264,310,Food,M,Delhi,40-45,12
470,196,435,137,Banking,F,Mumbai,40-45,77
333,417,187,172,Banking,F,Chennai,50-55,55
294,305,193,206,War,F,Mysore,40-45,69
198,116,110,128,War,M,Delhi,30-35,65
236,316,277,321,Food,F,Bangalore,50-55,42
236,201,130,344,Hacking,M,Chennai,30-35,29
482,338,343,123,Travel,F,Jodhpur,40-45,22
113,119,291,316,Lifestyle,M,Pune,50-55,92
390,403,160,220,War,F,Pune,40-45,62
297,294,357,275,War,M,Jodhpur,30-35,91
334,352,332,243,Lifestyle,M,Bangalore,65-70,88
152,149,228,378,Hacking,F,Chennai,45-50,2
222,218,152,310,Food,M,Jaipur,25-30,2
205,445,359,264,Lifestyle,M,Mysore,55-60,7
203,226,440,147,Banking,F,Jaipur,65-70,82
335,498,401,260,Travel,F,Delhi,55-60,61
394,270,162,381,Food,F,Jodhpur,35-40,80
183,242,277,172,Hacking,F,Jaipur,25-30,31
286,294,436,150,Hacking,M,Mysore,20-25,41
315,330,285,485,Hacking,F,Mumbai,50-55,19
334,424,104,172,Travel,F,Jodhpur,45-50,1
373,369,494,396,War,M,Mumbai,60-65,87
325,463,339,383,Travel,F,Chennai,60-65,49
222,173,492,179,War,F,Jaipur,50-55,18
146,439,372,355,Lifestyle,M,Mysore,60-65,66
383,222,461,254,War,F,Mysore,45-50,87
464,207,206,287,Travel,F,Jaipur,50-55,3
286,464,211,350,Lifestyle,M,Jaipur,35-40,89
209,103,415,151,Food,M,Mumbai,20-25,16
342,266,249,425,Lifestyle,F,Bangalore,65-70,60
237,445,332,163,Food,M,Delhi,55-60,93
351,420,265,356,Hacking,M,Mumbai,30-35,16
168,280,471,469,Travel,M,Delhi,40-45,72
191,169,370,156,War,M,Chandigarh,40-45,53
443,274,398,421,Lifestyle,M,Delhi,45-50,46
261,348,175,465,Travel,M,Jodhpur,30-35,87
192,336,100,331,Food,F,Pune,55-60,27
468,451,311,316,Lifestyle,M,Pune,25-30,88
281,434,489,200,Food,F,Bangalore,50-55,70
243,478,348,279,Travel,M,Pune,20-25,37
273,168,415,229,Lifestyle,F,Pune,30-35,78
207,120,169,234,Hacking,M,Chandigarh,65-70,28
159,333,424,230,Hacking,F,Mumbai,35-40,43
490,145,392,422,War,M,Chennai,30-35,26
309,457,190,218,Banking,M,Delhi,25-30,79
473,303,498,197,Hacking,M,Bangalore,25-30,7
379,309,462,439,Lifestyle,F,Mumbai,60-65,52
245,133,445,320,Hacking,F,Mumbai,25-30,63
185,367,433,136,Travel,F,Delhi,45-50,41
363,331,314,174,Banking,M,Bangalore,45-50,47
162,426,478,477,Food,F,Jodhpur,50-55,93
138,319,355,407,Food,M,Delhi,65-70,87
216,304,333,381,Hacking,M,Mumbai,40-45,71
310,279,185,107,Hacking,M,Pune,50-55,35
114,410,168,401,Travel,M,Mumbai,60-65,23
159,183,386,433,War,F,Mysore,45-50,32
193,182,442,138,Banking,F,Bangalore,50-55,90
377,243,315,123,Travel,M,Jodhpur,30-35,41
300,456,377,442,War,F,Mumbai,30-35,26
184,162,328,409,Travel,F,Mumbai,30-35,85
291,235,350,468,Travel,M,Chennai,20-25,18
365,174,104,435,Lifestyle,F,Chandigarh,25-30,62
262,332,156,331,Food,M,Bangalore,25-30,57
409,200,431,119,Travel,F,Jaipur,20-25,58
193,418,402,168,Lifestyle,M,Mumbai,20-25,98
286,457,399,455,Lifestyle,F,Mysore,40-45,66
262,385,479,323,Food,M,Bangalore,65-70,16
379,371,215,283,Banking,F,Pune,55-60,15
302,255,417,219,Travel,F,Delhi,20-25,15
373,151,339,171,Lifestyle,F,Bangalore,30-35,43
231,440,215,159,Hacking,F,Pune,40-45,30
256,219,348,310,Travel,F,Jodhpur,55-60,20
449,381,280,112,Food,F,Bangalore,35-40,90
371,305,118,187,Travel,M,Mysore,65-70,69
125,489,254,148,Hacking,F,Pune,35-40,38
303,117,375,228,Hacking,M,Jodhpur,25-30,99
378,121,262,292,Lifestyle,M,Pune,50-55,2
498,140,459,343,War,M,Mumbai,20-25,5
252,473,140,192,War,F,Bangalore,50-55,93
153,400,180,205,Hacking,M,Bangalore,35-40,71
357,490,400,278,Food,F,Bangalore,30-35,44
304,241,485,269,Travel,M,Jodhpur,65-70,91
217,495,206,355,Hacking,F,Jodhpur,20-25,72
359,221,471,469,Hacking,M,Jodhpur,45-50,1
347,426,189,388,Banking,F,Chandigarh,35-40,4
299,331,386,436,War,M,Mumbai,35-40,63
168,249,192,463,Lifestyle,M,Delhi,60-65,5
472,225,399,490,Travel,M,Delhi,45-50,17
412,413,355,367,Food,F,Jodhpur,20-25,90
356,135,216,359,Hacking,M,Bangalore,35-40,61
217,224,384,287,Lifestyle,M,Delhi,45-50,79
370,301,232,334,Travel,F,Chennai,55-60,65
230,157,364,499,Food,M,Chandigarh,40-45,80
259,440,288,167,Lifestyle,M,Mysore,25-30,73
171,181,297,383,Banking,M,Chennai,20-25,98
325,348,491,232,Hacking,M,Chandigarh,60-65,16
194,182,276,341,War,M,Delhi,45-50,35
236,236,472,361,Lifestyle,F,Delhi,25-30,15
404,351,126,129,Lifestyle,F,Chennai,35-40,71
398,291,141,193,Lifestyle,M,Jodhpur,25-30,11
133,121,343,327,Travel,M,Mumbai,25-30,31
168,498,229,195,Food,M,Jaipur,35-40,98
477,188,413,379,Food,F,Chandigarh,35-40,53
414,150,466,309,Banking,F,Bangalore,35-40,71
332,223,276,359,Hacking,F,Mysore,20-25,68
189,115,425,343,Lifestyle,F,Bangalore,40-45,30
423,433,202,451,Travel,F,Bangalore,20-25,77
218,467,369,280,War,F,Mysore,50-55,72
331,418,479,355,Hacking,F,Bangalore,55-60,39
488,195,229,165,Hacking,F,Jaipur,30-35,3
297,467,243,384,Hacking,M,Mumbai,40-45,60
481,487,120,305,War,M,Mumbai,65-70,15
368,436,393,189,Hacking,M,Mysore,50-55,60
487,375,318,178,Hacking,F,Mumbai,55-60,0
237,480,316,431,Banking,M,Bangalore,40-45,60
218,188,175,137,War,F,Jaipur,55-60,55
307,211,233,329,Hacking,F,Chennai,65-70,61
136,497,441,246,War,F,Jodhpur,25-30,58
285,227,334,276,Hacking,F,Pune,65-70,31
217,156,113,102,War,M,Chandigarh,60-65,7
206,195,213,189,Food,M,Mysore,60-65,92
188,426,437,488,Food,M,Mysore,20-25,64
465,331,176,499,Travel,F,Pune,55-60,69
373,371,351,128,Food,F,Chandigarh,25-30,37
278,314,267,133,War,F,Jodhpur,45-50,36
421,203,397,317,Travel,F,Jodhpur,45-50,44
295,414,472,319,Lifestyle,M,Bangalore,40-45,87
382,274,271,335,Banking,F,Pune,55-60,95
341,280,315,499,Lifestyle,F,Pune,55-60,69
480,309,240,473,Food,F,Jaipur,35-40,78
216,415,185,327,Banking,M,Bangalore,50-55,87
425,181,346,332,Hacking,M,Chennai,55-60,56
259,284,251,297,Lifestyle,M,Jaipur,65-70,35
442,369,483,384,Travel,F,Bangalore,30-35,19
198,158,446,183,Banking,F,Pune,30-35,75
151,368,378,284,Lifestyle,M,Delhi,20-25,12
327,171,112,176,Lifestyle,F,Delhi,30-35,82
407,146,359,105,Banking,F,Jaipur,30-35,68
312,105,384,156,Hacking,F,Jaipur,25-30,35
468,367,449,167,Lifestyle,M,Bangalore,25-30,26
390,415,215,407,War,M,Mysore,25-30,37
248,355,498,257,Food,F,Jodhpur,45-50,15
459,356,283,242,Food,M,Delhi,40-45,35
450,404,381,103,Food,F,Mumbai,35-40,24
360,221,317,257,Travel,F,Chandigarh,35-40,51
488,119,158,224,Lifestyle,F,Jodhpur,50-55,66
301,483,180,101,Lifestyle,F,Jodhpur,60-65,49
456,136,298,287,War,M,Mysore,45-50,49
455,143,125,347,Food,M,Mysore,35-40,37
483,100,232,138,Travel,M,Chennai,25-30,40
278,119,326,118,Travel,F,Bangalore,25-30,39
443,464,110,433,Lifestyle,F,Mumbai,60-65,70
403,390,264,410,War,M,Bangalore,25-30,87
187,166,432,461,Banking,M,Delhi,60-65,38
495,169,168,164,Hacking,F,Pune,55-60,91
158,120,111,232,Hacking,F,Mumbai,50-55,11
169,465,121,315,Food,M,Chennai,25-30,47
233,166,383,257,Travel,M,Delhi,25-30,12
473,362,339,489,War,M,Pune,25-30,39
215,318,209,303,Lifestyle,F,Jaipur,50-55,88
130,286,173,404,Travel,F,Jaipur,60-65,75
452,290,108,439,Hacking,F,Jaipur,55-60,81
404,380,191,102,Hacking,F,Bangalore,20-25,52
258,249,495,114,Hacking,F,Delhi,55-60,56
470,365,242,485,Banking,F,Mumbai,50-55,36
431,365,113,465,Banking,F,Delhi,25-30,15
279,217,343,267,Lifestyle,F,Chennai,65-70,13
102,323,295,314,Banking,F,Jodhpur,40-45,51
339,328,390,113,Banking,F,Mumbai,50-55,26
405,240,430,359,Banking,M,Bangalore,50-55,50
133,365,245,153,Food,M,Mumbai,35-40,21
272,295,332,460,Hacking,M,Delhi,45-50,91
299,441,116,230,Travel,F,Chandigarh,60-65,93
201,149,198,490,War,M,Jaipur,30-35,89
225,426,400,127,Banking,M,Jaipur,55-60,63
262,481,208,110,War,M,Delhi,65-70,4
434,369,255,378,Lifestyle,F,Chandigarh,30-35,51
199,475,101,498,Travel,M,Chennai,30-35,33
138,245,189,257,Travel,M,Jaipur,65-70,97
468,396,389,133,Banking,M,Delhi,35-40,31
119,393,478,202,Lifestyle,M,Chennai,40-45,12
106,353,337,426,Banking,F,Chennai,35-40,71
145,429,408,277,Lifestyle,F,Chandigarh,50-55,58
103,303,190,157,War,F,Jaipur,20-25,74
465,433,256,351,Banking,M,Bangalore,35-40,71
430,462,408,254,Travel,M,Delhi,35-40,62
488,201,120,476,War,M,Jaipur,65-70,35
409,291,383,473,Hacking,F,Delhi,25-30,49
171,237,376,188,War,M,Mumbai,65-70,17
156,400,403,162,Hacking,M,Chandigarh,20-25,31
267,419,496,207,Food,F,Pune,20-25,65
420,355,289,276,Travel,M,Delhi,55-60,5
487,428,399,185,War,M,Mysore,30-35,78
180,139,489,123,Travel,M,Bangalore,35-40,21
335,389,343,213,Food,F,Chennai,25-30,82
186,344,291,441,War,M,Jodhpur,50-55,69
304,198,341,218,Banking,F,Chennai,30-35,58
457,241,443,109,Lifestyle,F,Mumbai,30-35,9
476,472,142,181,Travel,M,Mysore,20-25,16
431,263,318,466,War,M,Bangalore,60-65,4
324,459,229,305,Food,M,Mysore,20-25,63
408,427,262,406,Travel,M,Delhi,20-25,37
127,202,479,136,Travel,F,Mumbai,50-55,21
440,451,337,261,Hacking,M,Pune,65-70,96
328,468,303,268,Travel,F,Chennai,25-30,6
443,247,265,436,War,F,Chennai,25-30,0
310,139,168,472,Lifestyle,M,Mysore,40-45,14
488,395,327,478,Travel,F,Jodhpur,25-30,49
431,368,446,455,Hacking,F,Chennai,60-65,26
261,261,493,493,Food,M,Delhi,20-25,55
473,430,343,124,Banking,F,Chandigarh,65-70,2
322,321,260,274,Banking,M,Mumbai,50-55,49
342,341,326,259,Lifestyle,M,Chennai,30-35,93
291,450,147,189,Travel,F,Bangalore,45-50,95
433,444,466,492,War,M,Mysore,45-50,20
416,259,176,176,Food,M,Bangalore,50-55,24
230,179,388,267,Food,M,Pune,65-70,75
310,286,332,264,Food,F,Jaipur,40-45,28
141,455,298,373,Travel,M,Jodhpur,45-50,77
145,425,311,157,Food,F,Jodhpur,45-50,28
123,355,103,173,Travel,F,Chennai,55-60,82
336,143,228,184,Food,F,Delhi,60-65,41
341,345,250,208,Hacking,M,Mysore,65-70,24
142,167,319,496,Travel,F,Jaipur,20-25,50
311,152,345,343,Food,F,Pune,60-65,48
459,491,188,370,Banking,M,Pune,45-50,10
486,144,287,481,Banking,F,Pune,20-25,76
281,357,128,123,Banking,F,Mysore,65-70,97
169,495,359,250,Lifestyle,F,Bangalore,20-25,63
134,334,355,484,Travel,F,Jodhpur,50-55,39
149,187,368,112,Hacking,F,Mumbai,55-60,63
228,236,121,133,Food,F,Chennai,55-60,31
220,303,292,137,War,M,Pune,35-40,97
482,491,461,136,Banking,M,Mumbai,35-40,21
292,499,472,253,War,M,Pune,30-35,72
218,465,106,489,Lifestyle,M,Chennai,65-70,47
426,430,241,119,Banking,M,Chennai,55-60,69
136,182,424,401,Lifestyle,F,Pune,50-55,74
125,261,427,228,Hacking,M,Delhi,30-35,34
140,135,201,318,Lifestyle,F,Bangalore,30-35,76
232,337,274,403,War,F,Jodhpur,65-70,33
427,491,151,109,Lifestyle,F,Jodhpur,30-35,47
177,255,265,286,Food,F,Jodhpur,60-65,32
311,224,233,103,Hacking,M,Jodhpur,65-70,6
377,438,415,150,Travel,M,Chennai,20-25,17
262,202,186,413,Travel,M,Jaipur,20-25,49
165,459,160,332,Banking,M,Chennai,55-60,49
214,170,220,444,War,M,Delhi,65-70,43
405,327,304,182,Banking,M,Mumbai,65-70,18
436,347,332,167,War,F,Chandigarh,50-55,98
175,490,345,250,Travel,M,Bangalore,20-25,90
248,380,180,351,Hacking,M,Mysore,25-30,27
174,192,144,250,Food,F,Jodhpur,45-50,60
427,272,136,286,War,M,Jaipur,55-60,18
299,279,246,255,War,M,Chandigarh,40-45,60
198,300,349,123,War,M,Delhi,55-60,39
150,484,123,493,Lifestyle,M,Jaipur,55-60,97
344,239,479,441,War,F,Pune,60-65,97
419,432,383,263,Hacking,F,Mysore,60-65,40
287,157,419,207,Banking,F,Chandigarh,45-50,44
433,394,278,139,Lifestyle,M,Chandigarh,20-25,28
268,397,121,306,Banking,M,Jaipur,25-30,93
470,305,211,147,Travel,M,Chandigarh,60-65,95
252,420,374,297,Lifestyle,F,Jodhpur,50-55,85
434,210,316,120,Banking,M,Pune,55-60,0
340,314,409,449,War,M,Chennai,50-55,20
153,223,276,239,Lifestyle,F,Mysore,50-55,44
430,429,143,179,Lifestyle,F,Jaipur,40-45,60
105,472,131,272,Travel,M,Pune,20-25,45
259,394,376,102,Banking,M,Jaipur,45-50,46
269,491,214,119,Travel,F,Mumbai,50-55,25
239,332,496,186,Lifestyle,M,Delhi,40-45,63
315,203,488,258,War,M,Delhi,55-60,65
496,459,470,182,Banking,M,Jaipur,55-60,57
356,456,316,164,Travel,M,Jaipur,60-65,73
104,415,200,245,Food,F,Jodhpur,20-25,83
202,159,372,228,Travel,M,Mysore,55-60,75
224,480,300,275,Hacking,M,Delhi,25-30,0
128,425,438,121,Food,F,Bangalore,65-70,55
289,407,133,238,War,M,Jaipur,35-40,28
110,231,239,329,Lifestyle,F,Bangalore,50-55,80
266,307,108,299,Travel,M,Delhi,60-65,55
323,223,338,198,Banking,M,Chandigarh,30-35,6
285,497,307,443,Lifestyle,F,Chandigarh,40-45,75
423,124,135,142,Travel,M,Mysore,45-50,39
457,102,267,229,Lifestyle,M,Bangalore,45-50,7
178,333,226,304,Hacking,F,Mumbai,60-65,31
442,361,284,413,Hacking,M,Chennai,50-55,5
217,254,125,202,Food,M,Chandigarh,40-45,55
191,220,286,159,Food,F,Bangalore,35-40,27
445,336,141,389,War,M,Chandigarh,30-35,96
346,202,117,484,Food,M,Jaipur,55-60,69
161,377,418,322,War,F,Jaipur,45-50,72
105,184,469,161,Travel,F,Pune,35-40,9
137,356,431,321,Banking,F,Mumbai,30-35,89
242,146,251,301,Food,M,Bangalore,50-55,57
109,143,497,118,Banking,M,Jodhpur,30-35,68
300,458,497,179,Hacking,M,Chennai,20-25,70
340,109,132,306,Travel,M,Mumbai,45-50,1
424,438,247,369,Travel,M,Jaipur,20-25,13
177,442,201,263,Banking,F,Bangalore,35-40,11
121,470,360,157,Banking,F,Jodhpur,20-25,2
421,430,135,335,Travel,F,Pune,55-60,63
396,256,475,181,Travel,M,Mumbai,55-60,33
154,315,179,117,Lifestyle,M,Chennai,45-50,89
101,479,463,312,Hacking,M,Mysore,25-30,84
349,216,497,325,Hacking,F,Mumbai,30-35,84
480,345,351,276,War,F,Mysore,35-40,24
417,114,447,362,Banking,M,Jaipur,20-25,61
267,372,322,350,Food,F,Pune,45-50,49
180,444,445,359,Food,F,Pune,45-50,99
304,449,124,274,War,M,Jaipur,35-40,68
220,272,101,152,Lifestyle,F,Jodhpur,30-35,70
146,383,455,456,Lifestyle,M,Bangalore,60-65,24
320,433,247,274,Travel,M,Mumbai,40-45,65
413,105,167,290,Banking,M,Chandigarh,55-60,98
141,197,380,184,Travel,M,Delhi,60-65,37
200,306,389,184,Travel,F,Delhi,25-30,97
430,129,474,308,Food,M,Mysore,20-25,14
276,306,181,328,Lifestyle,M,Chandigarh,45-50,65
180,176,232,232,Banking,M,Mysore,45-50,94
244,461,397,473,Food,F,Jodhpur,65-70,90
139,309,237,293,Banking,F,Chandigarh,25-30,12
431,398,363,448,Banking,F,Chandigarh,40-45,37
336,348,337,361,Hacking,M,Mumbai,25-30,84
290,334,400,209,Hacking,M,Jodhpur,50-55,13
207,491,343,455,War,M,Jodhpur,65-70,36
442,235,270,327,Hacking,M,Mumbai,65-70,74
477,170,464,108,Travel,M,Bangalore,40-45,62
187,260,318,166,Food,F,Mumbai,50-55,23
205,303,495,165,Travel,F,Bangalore,20-25,73
138,149,314,230,Hacking,M,Mumbai,25-30,5
189,292,182,205,Hacking,M,Chennai,65-70,71
428,445,358,339,War,M,Pune,60-65,84
132,397,136,213,Lifestyle,M,Pune,65-70,83
156,384,220,328,War,F,Jodhpur,60-65,85
324,331,447,463,Banking,M,Jaipur,45-50,53
229,403,366,483,Hacking,M,Delhi,30-35,47
301,325,341,186,Banking,M,Chennai,55-60,24
200,134,256,479,Food,F,Chandigarh,55-60,18
279,428,243,306,Hacking,F,Delhi,40-45,84
399,410,382,339,Travel,M,Jaipur,65-70,96
131,330,427,366,Travel,M,Mysore,35-40,7
444,178,250,250,Food,F,Jodhpur,65-70,14
448,464,358,119,Travel,M,Chennai,45-50,57
119,155,444,191,Hacking,F,Pune,50-55,97
323,388,348,358,Lifestyle,M,Bangalore,30-35,52
248,383,214,137,War,F,Bangalore,25-30,11
328,467,413,195,Hacking,F,Delhi,55-60,94
